id,date,store,item,day,year,month,datetime,weekday,weekday_name
22576,2018-03-18,1,26,18,2018,3,2018-03-18,6,Sunday
22577,2018-03-19,1,26,19,2018,3,2018-03-19,0,Monday
22578,2018-03-20,1,26,20,2018,3,2018-03-20,1,Tuesday
22579,2018-03-21,1,26,21,2018,3,2018-03-21,2,Wednesday
22580,2018-03-22,1,26,22,2018,3,2018-03-22,3,Thursday
22581,2018-03-23,1,26,23,2018,3,2018-03-23,4,Friday
22582,2018-03-24,1,26,24,2018,3,2018-03-24,5,Saturday
22583,2018-03-25,1,26,25,2018,3,2018-03-25,6,Sunday
22584,2018-03-26,1,26,26,2018,3,2018-03-26,0,Monday
22585,2018-03-27,1,26,27,2018,3,2018-03-27,1,Tuesday
22586,2018-03-28,1,26,28,2018,3,2018-03-28,2,Wednesday
22587,2018-03-29,1,26,29,2018,3,2018-03-29,3,Thursday
22588,2018-03-30,1,26,30,2018,3,2018-03-30,4,Friday
22589,2018-03-31,1,26,31,2018,3,2018-03-31,5,Saturday
22590,2018-01-01,2,26,1,2018,1,2018-01-01,0,Monday
22591,2018-01-02,2,26,2,2018,1,2018-01-02,1,Tuesday
22592,2018-01-03,2,26,3,2018,1,2018-01-03,2,Wednesday
22593,2018-01-04,2,26,4,2018,1,2018-01-04,3,Thursday
22594,2018-01-05,2,26,5,2018,1,2018-01-05,4,Friday
22595,2018-01-06,2,26,6,2018,1,2018-01-06,5,Saturday
22596,2018-01-07,2,26,7,2018,1,2018-01-07,6,Sunday
22597,2018-01-08,2,26,8,2018,1,2018-01-08,0,Monday
22598,2018-01-09,2,26,9,2018,1,2018-01-09,1,Tuesday
22599,2018-01-10,2,26,10,2018,1,2018-01-10,2,Wednesday
22600,2018-01-11,2,26,11,2018,1,2018-01-11,3,Thursday
22601,2018-01-12,2,26,12,2018,1,2018-01-12,4,Friday
22602,2018-01-13,2,26,13,2018,1,2018-01-13,5,Saturday
22603,2018-01-14,2,26,14,2018,1,2018-01-14,6,Sunday
22604,2018-01-15,2,26,15,2018,1,2018-01-15,0,Monday
22605,2018-01-16,2,26,16,2018,1,2018-01-16,1,Tuesday
22606,2018-01-17,2,26,17,2018,1,2018-01-17,2,Wednesday
22607,2018-01-18,2,26,18,2018,1,2018-01-18,3,Thursday
22608,2018-01-19,2,26,19,2018,1,2018-01-19,4,Friday
22609,2018-01-20,2,26,20,2018,1,2018-01-20,5,Saturday
22610,2018-01-21,2,26,21,2018,1,2018-01-21,6,Sunday
22611,2018-01-22,2,26,22,2018,1,2018-01-22,0,Monday
22612,2018-01-23,2,26,23,2018,1,2018-01-23,1,Tuesday
22613,2018-01-24,2,26,24,2018,1,2018-01-24,2,Wednesday
22614,2018-01-25,2,26,25,2018,1,2018-01-25,3,Thursday
22615,2018-01-26,2,26,26,2018,1,2018-01-26,4,Friday
22616,2018-01-27,2,26,27,2018,1,2018-01-27,5,Saturday
22617,2018-01-28,2,26,28,2018,1,2018-01-28,6,Sunday
22618,2018-01-29,2,26,29,2018,1,2018-01-29,0,Monday
22619,2018-01-30,2,26,30,2018,1,2018-01-30,1,Tuesday
22620,2018-01-31,2,26,31,2018,1,2018-01-31,2,Wednesday
22621,2018-02-01,2,26,1,2018,2,2018-02-01,3,Thursday
22622,2018-02-02,2,26,2,2018,2,2018-02-02,4,Friday
22623,2018-02-03,2,26,3,2018,2,2018-02-03,5,Saturday
22624,2018-02-04,2,26,4,2018,2,2018-02-04,6,Sunday
22625,2018-02-05,2,26,5,2018,2,2018-02-05,0,Monday
22626,2018-02-06,2,26,6,2018,2,2018-02-06,1,Tuesday
22627,2018-02-07,2,26,7,2018,2,2018-02-07,2,Wednesday
22628,2018-02-08,2,26,8,2018,2,2018-02-08,3,Thursday
22629,2018-02-09,2,26,9,2018,2,2018-02-09,4,Friday
22630,2018-02-10,2,26,10,2018,2,2018-02-10,5,Saturday
22631,2018-02-11,2,26,11,2018,2,2018-02-11,6,Sunday
22632,2018-02-12,2,26,12,2018,2,2018-02-12,0,Monday
22633,2018-02-13,2,26,13,2018,2,2018-02-13,1,Tuesday
22634,2018-02-14,2,26,14,2018,2,2018-02-14,2,Wednesday
22635,2018-02-15,2,26,15,2018,2,2018-02-15,3,Thursday
22636,2018-02-16,2,26,16,2018,2,2018-02-16,4,Friday
22637,2018-02-17,2,26,17,2018,2,2018-02-17,5,Saturday
22638,2018-02-18,2,26,18,2018,2,2018-02-18,6,Sunday
22639,2018-02-19,2,26,19,2018,2,2018-02-19,0,Monday
22640,2018-02-20,2,26,20,2018,2,2018-02-20,1,Tuesday
22641,2018-02-21,2,26,21,2018,2,2018-02-21,2,Wednesday
22642,2018-02-22,2,26,22,2018,2,2018-02-22,3,Thursday
22643,2018-02-23,2,26,23,2018,2,2018-02-23,4,Friday
22644,2018-02-24,2,26,24,2018,2,2018-02-24,5,Saturday
22645,2018-02-25,2,26,25,2018,2,2018-02-25,6,Sunday
22646,2018-02-26,2,26,26,2018,2,2018-02-26,0,Monday
22647,2018-02-27,2,26,27,2018,2,2018-02-27,1,Tuesday
22648,2018-02-28,2,26,28,2018,2,2018-02-28,2,Wednesday
22649,2018-03-01,2,26,1,2018,3,2018-03-01,3,Thursday
22650,2018-03-02,2,26,2,2018,3,2018-03-02,4,Friday
22651,2018-03-03,2,26,3,2018,3,2018-03-03,5,Saturday
22652,2018-03-04,2,26,4,2018,3,2018-03-04,6,Sunday
22653,2018-03-05,2,26,5,2018,3,2018-03-05,0,Monday
22654,2018-03-06,2,26,6,2018,3,2018-03-06,1,Tuesday
22655,2018-03-07,2,26,7,2018,3,2018-03-07,2,Wednesday
22656,2018-03-08,2,26,8,2018,3,2018-03-08,3,Thursday
22657,2018-03-09,2,26,9,2018,3,2018-03-09,4,Friday
22658,2018-03-10,2,26,10,2018,3,2018-03-10,5,Saturday
22659,2018-03-11,2,26,11,2018,3,2018-03-11,6,Sunday
22660,2018-03-12,2,26,12,2018,3,2018-03-12,0,Monday
22661,2018-03-13,2,26,13,2018,3,2018-03-13,1,Tuesday
22662,2018-03-14,2,26,14,2018,3,2018-03-14,2,Wednesday
22663,2018-03-15,2,26,15,2018,3,2018-03-15,3,Thursday
22664,2018-03-16,2,26,16,2018,3,2018-03-16,4,Friday
22665,2018-03-17,2,26,17,2018,3,2018-03-17,5,Saturday
22666,2018-03-18,2,26,18,2018,3,2018-03-18,6,Sunday
22667,2018-03-19,2,26,19,2018,3,2018-03-19,0,Monday
22668,2018-03-20,2,26,20,2018,3,2018-03-20,1,Tuesday
22669,2018-03-21,2,26,21,2018,3,2018-03-21,2,Wednesday
22670,2018-03-22,2,26,22,2018,3,2018-03-22,3,Thursday
22671,2018-03-23,2,26,23,2018,3,2018-03-23,4,Friday
22672,2018-03-24,2,26,24,2018,3,2018-03-24,5,Saturday
22673,2018-03-25,2,26,25,2018,3,2018-03-25,6,Sunday
22674,2018-03-26,2,26,26,2018,3,2018-03-26,0,Monday
22675,2018-03-27,2,26,27,2018,3,2018-03-27,1,Tuesday
22676,2018-03-28,2,26,28,2018,3,2018-03-28,2,Wednesday
22677,2018-03-29,2,26,29,2018,3,2018-03-29,3,Thursday
22678,2018-03-30,2,26,30,2018,3,2018-03-30,4,Friday
22679,2018-03-31,2,26,31,2018,3,2018-03-31,5,Saturday
22680,2018-01-01,3,26,1,2018,1,2018-01-01,0,Monday
22681,2018-01-02,3,26,2,2018,1,2018-01-02,1,Tuesday
22682,2018-01-03,3,26,3,2018,1,2018-01-03,2,Wednesday
22683,2018-01-04,3,26,4,2018,1,2018-01-04,3,Thursday
22684,2018-01-05,3,26,5,2018,1,2018-01-05,4,Friday
22685,2018-01-06,3,26,6,2018,1,2018-01-06,5,Saturday
22686,2018-01-07,3,26,7,2018,1,2018-01-07,6,Sunday
22687,2018-01-08,3,26,8,2018,1,2018-01-08,0,Monday
22688,2018-01-09,3,26,9,2018,1,2018-01-09,1,Tuesday
22689,2018-01-10,3,26,10,2018,1,2018-01-10,2,Wednesday
22690,2018-01-11,3,26,11,2018,1,2018-01-11,3,Thursday
22691,2018-01-12,3,26,12,2018,1,2018-01-12,4,Friday
22692,2018-01-13,3,26,13,2018,1,2018-01-13,5,Saturday
22693,2018-01-14,3,26,14,2018,1,2018-01-14,6,Sunday
22694,2018-01-15,3,26,15,2018,1,2018-01-15,0,Monday
22695,2018-01-16,3,26,16,2018,1,2018-01-16,1,Tuesday
22696,2018-01-17,3,26,17,2018,1,2018-01-17,2,Wednesday
22697,2018-01-18,3,26,18,2018,1,2018-01-18,3,Thursday
22698,2018-01-19,3,26,19,2018,1,2018-01-19,4,Friday
22699,2018-01-20,3,26,20,2018,1,2018-01-20,5,Saturday
22700,2018-01-21,3,26,21,2018,1,2018-01-21,6,Sunday
22701,2018-01-22,3,26,22,2018,1,2018-01-22,0,Monday
22702,2018-01-23,3,26,23,2018,1,2018-01-23,1,Tuesday
22703,2018-01-24,3,26,24,2018,1,2018-01-24,2,Wednesday
22704,2018-01-25,3,26,25,2018,1,2018-01-25,3,Thursday
22705,2018-01-26,3,26,26,2018,1,2018-01-26,4,Friday
22706,2018-01-27,3,26,27,2018,1,2018-01-27,5,Saturday
22707,2018-01-28,3,26,28,2018,1,2018-01-28,6,Sunday
22708,2018-01-29,3,26,29,2018,1,2018-01-29,0,Monday
22709,2018-01-30,3,26,30,2018,1,2018-01-30,1,Tuesday
22710,2018-01-31,3,26,31,2018,1,2018-01-31,2,Wednesday
22711,2018-02-01,3,26,1,2018,2,2018-02-01,3,Thursday
22712,2018-02-02,3,26,2,2018,2,2018-02-02,4,Friday
22713,2018-02-03,3,26,3,2018,2,2018-02-03,5,Saturday
22714,2018-02-04,3,26,4,2018,2,2018-02-04,6,Sunday
22715,2018-02-05,3,26,5,2018,2,2018-02-05,0,Monday
22716,2018-02-06,3,26,6,2018,2,2018-02-06,1,Tuesday
22717,2018-02-07,3,26,7,2018,2,2018-02-07,2,Wednesday
22718,2018-02-08,3,26,8,2018,2,2018-02-08,3,Thursday
22719,2018-02-09,3,26,9,2018,2,2018-02-09,4,Friday
22720,2018-02-10,3,26,10,2018,2,2018-02-10,5,Saturday
22721,2018-02-11,3,26,11,2018,2,2018-02-11,6,Sunday
22722,2018-02-12,3,26,12,2018,2,2018-02-12,0,Monday
22723,2018-02-13,3,26,13,2018,2,2018-02-13,1,Tuesday
22724,2018-02-14,3,26,14,2018,2,2018-02-14,2,Wednesday
22725,2018-02-15,3,26,15,2018,2,2018-02-15,3,Thursday
22726,2018-02-16,3,26,16,2018,2,2018-02-16,4,Friday
22727,2018-02-17,3,26,17,2018,2,2018-02-17,5,Saturday
22728,2018-02-18,3,26,18,2018,2,2018-02-18,6,Sunday
22729,2018-02-19,3,26,19,2018,2,2018-02-19,0,Monday
22730,2018-02-20,3,26,20,2018,2,2018-02-20,1,Tuesday
22731,2018-02-21,3,26,21,2018,2,2018-02-21,2,Wednesday
22732,2018-02-22,3,26,22,2018,2,2018-02-22,3,Thursday
22733,2018-02-23,3,26,23,2018,2,2018-02-23,4,Friday
22734,2018-02-24,3,26,24,2018,2,2018-02-24,5,Saturday
22735,2018-02-25,3,26,25,2018,2,2018-02-25,6,Sunday
22736,2018-02-26,3,26,26,2018,2,2018-02-26,0,Monday
22737,2018-02-27,3,26,27,2018,2,2018-02-27,1,Tuesday
22738,2018-02-28,3,26,28,2018,2,2018-02-28,2,Wednesday
22739,2018-03-01,3,26,1,2018,3,2018-03-01,3,Thursday
22740,2018-03-02,3,26,2,2018,3,2018-03-02,4,Friday
22741,2018-03-03,3,26,3,2018,3,2018-03-03,5,Saturday
22742,2018-03-04,3,26,4,2018,3,2018-03-04,6,Sunday
22743,2018-03-05,3,26,5,2018,3,2018-03-05,0,Monday
22744,2018-03-06,3,26,6,2018,3,2018-03-06,1,Tuesday
22745,2018-03-07,3,26,7,2018,3,2018-03-07,2,Wednesday
22746,2018-03-08,3,26,8,2018,3,2018-03-08,3,Thursday
22747,2018-03-09,3,26,9,2018,3,2018-03-09,4,Friday
22748,2018-03-10,3,26,10,2018,3,2018-03-10,5,Saturday
22749,2018-03-11,3,26,11,2018,3,2018-03-11,6,Sunday
22750,2018-03-12,3,26,12,2018,3,2018-03-12,0,Monday
22751,2018-03-13,3,26,13,2018,3,2018-03-13,1,Tuesday
22752,2018-03-14,3,26,14,2018,3,2018-03-14,2,Wednesday
22753,2018-03-15,3,26,15,2018,3,2018-03-15,3,Thursday
22754,2018-03-16,3,26,16,2018,3,2018-03-16,4,Friday
22755,2018-03-17,3,26,17,2018,3,2018-03-17,5,Saturday
22756,2018-03-18,3,26,18,2018,3,2018-03-18,6,Sunday
22757,2018-03-19,3,26,19,2018,3,2018-03-19,0,Monday
22758,2018-03-20,3,26,20,2018,3,2018-03-20,1,Tuesday
22759,2018-03-21,3,26,21,2018,3,2018-03-21,2,Wednesday
22760,2018-03-22,3,26,22,2018,3,2018-03-22,3,Thursday
22761,2018-03-23,3,26,23,2018,3,2018-03-23,4,Friday
22762,2018-03-24,3,26,24,2018,3,2018-03-24,5,Saturday
22763,2018-03-25,3,26,25,2018,3,2018-03-25,6,Sunday
22764,2018-03-26,3,26,26,2018,3,2018-03-26,0,Monday
22765,2018-03-27,3,26,27,2018,3,2018-03-27,1,Tuesday
22766,2018-03-28,3,26,28,2018,3,2018-03-28,2,Wednesday
22767,2018-03-29,3,26,29,2018,3,2018-03-29,3,Thursday
22768,2018-03-30,3,26,30,2018,3,2018-03-30,4,Friday
22769,2018-03-31,3,26,31,2018,3,2018-03-31,5,Saturday
22770,2018-01-01,4,26,1,2018,1,2018-01-01,0,Monday
22771,2018-01-02,4,26,2,2018,1,2018-01-02,1,Tuesday
22772,2018-01-03,4,26,3,2018,1,2018-01-03,2,Wednesday
22773,2018-01-04,4,26,4,2018,1,2018-01-04,3,Thursday
22774,2018-01-05,4,26,5,2018,1,2018-01-05,4,Friday
22775,2018-01-06,4,26,6,2018,1,2018-01-06,5,Saturday
22776,2018-01-07,4,26,7,2018,1,2018-01-07,6,Sunday
22777,2018-01-08,4,26,8,2018,1,2018-01-08,0,Monday
22778,2018-01-09,4,26,9,2018,1,2018-01-09,1,Tuesday
22779,2018-01-10,4,26,10,2018,1,2018-01-10,2,Wednesday
22780,2018-01-11,4,26,11,2018,1,2018-01-11,3,Thursday
22781,2018-01-12,4,26,12,2018,1,2018-01-12,4,Friday
22782,2018-01-13,4,26,13,2018,1,2018-01-13,5,Saturday
22783,2018-01-14,4,26,14,2018,1,2018-01-14,6,Sunday
22784,2018-01-15,4,26,15,2018,1,2018-01-15,0,Monday
22785,2018-01-16,4,26,16,2018,1,2018-01-16,1,Tuesday
22786,2018-01-17,4,26,17,2018,1,2018-01-17,2,Wednesday
22787,2018-01-18,4,26,18,2018,1,2018-01-18,3,Thursday
22788,2018-01-19,4,26,19,2018,1,2018-01-19,4,Friday
22789,2018-01-20,4,26,20,2018,1,2018-01-20,5,Saturday
22790,2018-01-21,4,26,21,2018,1,2018-01-21,6,Sunday
22791,2018-01-22,4,26,22,2018,1,2018-01-22,0,Monday
22792,2018-01-23,4,26,23,2018,1,2018-01-23,1,Tuesday
22793,2018-01-24,4,26,24,2018,1,2018-01-24,2,Wednesday
22794,2018-01-25,4,26,25,2018,1,2018-01-25,3,Thursday
22795,2018-01-26,4,26,26,2018,1,2018-01-26,4,Friday
22796,2018-01-27,4,26,27,2018,1,2018-01-27,5,Saturday
22797,2018-01-28,4,26,28,2018,1,2018-01-28,6,Sunday
22798,2018-01-29,4,26,29,2018,1,2018-01-29,0,Monday
22799,2018-01-30,4,26,30,2018,1,2018-01-30,1,Tuesday
22800,2018-01-31,4,26,31,2018,1,2018-01-31,2,Wednesday
22801,2018-02-01,4,26,1,2018,2,2018-02-01,3,Thursday
22802,2018-02-02,4,26,2,2018,2,2018-02-02,4,Friday
22803,2018-02-03,4,26,3,2018,2,2018-02-03,5,Saturday
22804,2018-02-04,4,26,4,2018,2,2018-02-04,6,Sunday
22805,2018-02-05,4,26,5,2018,2,2018-02-05,0,Monday
22806,2018-02-06,4,26,6,2018,2,2018-02-06,1,Tuesday
22807,2018-02-07,4,26,7,2018,2,2018-02-07,2,Wednesday
22808,2018-02-08,4,26,8,2018,2,2018-02-08,3,Thursday
22809,2018-02-09,4,26,9,2018,2,2018-02-09,4,Friday
22810,2018-02-10,4,26,10,2018,2,2018-02-10,5,Saturday
22811,2018-02-11,4,26,11,2018,2,2018-02-11,6,Sunday
22812,2018-02-12,4,26,12,2018,2,2018-02-12,0,Monday
22813,2018-02-13,4,26,13,2018,2,2018-02-13,1,Tuesday
22814,2018-02-14,4,26,14,2018,2,2018-02-14,2,Wednesday
22815,2018-02-15,4,26,15,2018,2,2018-02-15,3,Thursday
22816,2018-02-16,4,26,16,2018,2,2018-02-16,4,Friday
22817,2018-02-17,4,26,17,2018,2,2018-02-17,5,Saturday
22818,2018-02-18,4,26,18,2018,2,2018-02-18,6,Sunday
22819,2018-02-19,4,26,19,2018,2,2018-02-19,0,Monday
22820,2018-02-20,4,26,20,2018,2,2018-02-20,1,Tuesday
22821,2018-02-21,4,26,21,2018,2,2018-02-21,2,Wednesday
22822,2018-02-22,4,26,22,2018,2,2018-02-22,3,Thursday
22823,2018-02-23,4,26,23,2018,2,2018-02-23,4,Friday
22824,2018-02-24,4,26,24,2018,2,2018-02-24,5,Saturday
22825,2018-02-25,4,26,25,2018,2,2018-02-25,6,Sunday
22826,2018-02-26,4,26,26,2018,2,2018-02-26,0,Monday
22827,2018-02-27,4,26,27,2018,2,2018-02-27,1,Tuesday
22828,2018-02-28,4,26,28,2018,2,2018-02-28,2,Wednesday
22829,2018-03-01,4,26,1,2018,3,2018-03-01,3,Thursday
22830,2018-03-02,4,26,2,2018,3,2018-03-02,4,Friday
22831,2018-03-03,4,26,3,2018,3,2018-03-03,5,Saturday
22832,2018-03-04,4,26,4,2018,3,2018-03-04,6,Sunday
22833,2018-03-05,4,26,5,2018,3,2018-03-05,0,Monday
22834,2018-03-06,4,26,6,2018,3,2018-03-06,1,Tuesday
22835,2018-03-07,4,26,7,2018,3,2018-03-07,2,Wednesday
22836,2018-03-08,4,26,8,2018,3,2018-03-08,3,Thursday
22837,2018-03-09,4,26,9,2018,3,2018-03-09,4,Friday
22838,2018-03-10,4,26,10,2018,3,2018-03-10,5,Saturday
22839,2018-03-11,4,26,11,2018,3,2018-03-11,6,Sunday
22840,2018-03-12,4,26,12,2018,3,2018-03-12,0,Monday
22841,2018-03-13,4,26,13,2018,3,2018-03-13,1,Tuesday
22842,2018-03-14,4,26,14,2018,3,2018-03-14,2,Wednesday
22843,2018-03-15,4,26,15,2018,3,2018-03-15,3,Thursday
22844,2018-03-16,4,26,16,2018,3,2018-03-16,4,Friday
22845,2018-03-17,4,26,17,2018,3,2018-03-17,5,Saturday
22846,2018-03-18,4,26,18,2018,3,2018-03-18,6,Sunday
22847,2018-03-19,4,26,19,2018,3,2018-03-19,0,Monday
22848,2018-03-20,4,26,20,2018,3,2018-03-20,1,Tuesday
22849,2018-03-21,4,26,21,2018,3,2018-03-21,2,Wednesday
22850,2018-03-22,4,26,22,2018,3,2018-03-22,3,Thursday
22851,2018-03-23,4,26,23,2018,3,2018-03-23,4,Friday
22852,2018-03-24,4,26,24,2018,3,2018-03-24,5,Saturday
22853,2018-03-25,4,26,25,2018,3,2018-03-25,6,Sunday
22854,2018-03-26,4,26,26,2018,3,2018-03-26,0,Monday
22855,2018-03-27,4,26,27,2018,3,2018-03-27,1,Tuesday
22856,2018-03-28,4,26,28,2018,3,2018-03-28,2,Wednesday
22857,2018-03-29,4,26,29,2018,3,2018-03-29,3,Thursday
22858,2018-03-30,4,26,30,2018,3,2018-03-30,4,Friday
22859,2018-03-31,4,26,31,2018,3,2018-03-31,5,Saturday
22860,2018-01-01,5,26,1,2018,1,2018-01-01,0,Monday
22861,2018-01-02,5,26,2,2018,1,2018-01-02,1,Tuesday
22862,2018-01-03,5,26,3,2018,1,2018-01-03,2,Wednesday
22863,2018-01-04,5,26,4,2018,1,2018-01-04,3,Thursday
22864,2018-01-05,5,26,5,2018,1,2018-01-05,4,Friday
22865,2018-01-06,5,26,6,2018,1,2018-01-06,5,Saturday
22866,2018-01-07,5,26,7,2018,1,2018-01-07,6,Sunday
22867,2018-01-08,5,26,8,2018,1,2018-01-08,0,Monday
22868,2018-01-09,5,26,9,2018,1,2018-01-09,1,Tuesday
22869,2018-01-10,5,26,10,2018,1,2018-01-10,2,Wednesday
22870,2018-01-11,5,26,11,2018,1,2018-01-11,3,Thursday
22871,2018-01-12,5,26,12,2018,1,2018-01-12,4,Friday
22872,2018-01-13,5,26,13,2018,1,2018-01-13,5,Saturday
22873,2018-01-14,5,26,14,2018,1,2018-01-14,6,Sunday
22874,2018-01-15,5,26,15,2018,1,2018-01-15,0,Monday
22875,2018-01-16,5,26,16,2018,1,2018-01-16,1,Tuesday
22876,2018-01-17,5,26,17,2018,1,2018-01-17,2,Wednesday
22877,2018-01-18,5,26,18,2018,1,2018-01-18,3,Thursday
22878,2018-01-19,5,26,19,2018,1,2018-01-19,4,Friday
22879,2018-01-20,5,26,20,2018,1,2018-01-20,5,Saturday
22880,2018-01-21,5,26,21,2018,1,2018-01-21,6,Sunday
22881,2018-01-22,5,26,22,2018,1,2018-01-22,0,Monday
22882,2018-01-23,5,26,23,2018,1,2018-01-23,1,Tuesday
22883,2018-01-24,5,26,24,2018,1,2018-01-24,2,Wednesday
22884,2018-01-25,5,26,25,2018,1,2018-01-25,3,Thursday
22885,2018-01-26,5,26,26,2018,1,2018-01-26,4,Friday
22886,2018-01-27,5,26,27,2018,1,2018-01-27,5,Saturday
22887,2018-01-28,5,26,28,2018,1,2018-01-28,6,Sunday
22888,2018-01-29,5,26,29,2018,1,2018-01-29,0,Monday
22889,2018-01-30,5,26,30,2018,1,2018-01-30,1,Tuesday
22890,2018-01-31,5,26,31,2018,1,2018-01-31,2,Wednesday
22891,2018-02-01,5,26,1,2018,2,2018-02-01,3,Thursday
22892,2018-02-02,5,26,2,2018,2,2018-02-02,4,Friday
22893,2018-02-03,5,26,3,2018,2,2018-02-03,5,Saturday
22894,2018-02-04,5,26,4,2018,2,2018-02-04,6,Sunday
22895,2018-02-05,5,26,5,2018,2,2018-02-05,0,Monday
22896,2018-02-06,5,26,6,2018,2,2018-02-06,1,Tuesday
22897,2018-02-07,5,26,7,2018,2,2018-02-07,2,Wednesday
22898,2018-02-08,5,26,8,2018,2,2018-02-08,3,Thursday
22899,2018-02-09,5,26,9,2018,2,2018-02-09,4,Friday
22900,2018-02-10,5,26,10,2018,2,2018-02-10,5,Saturday
22901,2018-02-11,5,26,11,2018,2,2018-02-11,6,Sunday
22902,2018-02-12,5,26,12,2018,2,2018-02-12,0,Monday
22903,2018-02-13,5,26,13,2018,2,2018-02-13,1,Tuesday
22904,2018-02-14,5,26,14,2018,2,2018-02-14,2,Wednesday
22905,2018-02-15,5,26,15,2018,2,2018-02-15,3,Thursday
22906,2018-02-16,5,26,16,2018,2,2018-02-16,4,Friday
22907,2018-02-17,5,26,17,2018,2,2018-02-17,5,Saturday
22908,2018-02-18,5,26,18,2018,2,2018-02-18,6,Sunday
22909,2018-02-19,5,26,19,2018,2,2018-02-19,0,Monday
22910,2018-02-20,5,26,20,2018,2,2018-02-20,1,Tuesday
22911,2018-02-21,5,26,21,2018,2,2018-02-21,2,Wednesday
22912,2018-02-22,5,26,22,2018,2,2018-02-22,3,Thursday
22913,2018-02-23,5,26,23,2018,2,2018-02-23,4,Friday
22914,2018-02-24,5,26,24,2018,2,2018-02-24,5,Saturday
22915,2018-02-25,5,26,25,2018,2,2018-02-25,6,Sunday
22916,2018-02-26,5,26,26,2018,2,2018-02-26,0,Monday
22917,2018-02-27,5,26,27,2018,2,2018-02-27,1,Tuesday
22918,2018-02-28,5,26,28,2018,2,2018-02-28,2,Wednesday
22919,2018-03-01,5,26,1,2018,3,2018-03-01,3,Thursday
22920,2018-03-02,5,26,2,2018,3,2018-03-02,4,Friday
22921,2018-03-03,5,26,3,2018,3,2018-03-03,5,Saturday
22922,2018-03-04,5,26,4,2018,3,2018-03-04,6,Sunday
22923,2018-03-05,5,26,5,2018,3,2018-03-05,0,Monday
22924,2018-03-06,5,26,6,2018,3,2018-03-06,1,Tuesday
22925,2018-03-07,5,26,7,2018,3,2018-03-07,2,Wednesday
22926,2018-03-08,5,26,8,2018,3,2018-03-08,3,Thursday
22927,2018-03-09,5,26,9,2018,3,2018-03-09,4,Friday
22928,2018-03-10,5,26,10,2018,3,2018-03-10,5,Saturday
22929,2018-03-11,5,26,11,2018,3,2018-03-11,6,Sunday
22930,2018-03-12,5,26,12,2018,3,2018-03-12,0,Monday
22931,2018-03-13,5,26,13,2018,3,2018-03-13,1,Tuesday
22932,2018-03-14,5,26,14,2018,3,2018-03-14,2,Wednesday
22933,2018-03-15,5,26,15,2018,3,2018-03-15,3,Thursday
22934,2018-03-16,5,26,16,2018,3,2018-03-16,4,Friday
22935,2018-03-17,5,26,17,2018,3,2018-03-17,5,Saturday
22936,2018-03-18,5,26,18,2018,3,2018-03-18,6,Sunday
22937,2018-03-19,5,26,19,2018,3,2018-03-19,0,Monday
22938,2018-03-20,5,26,20,2018,3,2018-03-20,1,Tuesday
22939,2018-03-21,5,26,21,2018,3,2018-03-21,2,Wednesday
22940,2018-03-22,5,26,22,2018,3,2018-03-22,3,Thursday
22941,2018-03-23,5,26,23,2018,3,2018-03-23,4,Friday
22942,2018-03-24,5,26,24,2018,3,2018-03-24,5,Saturday
22943,2018-03-25,5,26,25,2018,3,2018-03-25,6,Sunday
22944,2018-03-26,5,26,26,2018,3,2018-03-26,0,Monday
22945,2018-03-27,5,26,27,2018,3,2018-03-27,1,Tuesday
22946,2018-03-28,5,26,28,2018,3,2018-03-28,2,Wednesday
22947,2018-03-29,5,26,29,2018,3,2018-03-29,3,Thursday
22948,2018-03-30,5,26,30,2018,3,2018-03-30,4,Friday
22949,2018-03-31,5,26,31,2018,3,2018-03-31,5,Saturday
22950,2018-01-01,6,26,1,2018,1,2018-01-01,0,Monday
22951,2018-01-02,6,26,2,2018,1,2018-01-02,1,Tuesday
22952,2018-01-03,6,26,3,2018,1,2018-01-03,2,Wednesday
22953,2018-01-04,6,26,4,2018,1,2018-01-04,3,Thursday
22954,2018-01-05,6,26,5,2018,1,2018-01-05,4,Friday
22955,2018-01-06,6,26,6,2018,1,2018-01-06,5,Saturday
22956,2018-01-07,6,26,7,2018,1,2018-01-07,6,Sunday
22957,2018-01-08,6,26,8,2018,1,2018-01-08,0,Monday
22958,2018-01-09,6,26,9,2018,1,2018-01-09,1,Tuesday
22959,2018-01-10,6,26,10,2018,1,2018-01-10,2,Wednesday
22960,2018-01-11,6,26,11,2018,1,2018-01-11,3,Thursday
22961,2018-01-12,6,26,12,2018,1,2018-01-12,4,Friday
22962,2018-01-13,6,26,13,2018,1,2018-01-13,5,Saturday
22963,2018-01-14,6,26,14,2018,1,2018-01-14,6,Sunday
22964,2018-01-15,6,26,15,2018,1,2018-01-15,0,Monday
22965,2018-01-16,6,26,16,2018,1,2018-01-16,1,Tuesday
22966,2018-01-17,6,26,17,2018,1,2018-01-17,2,Wednesday
22967,2018-01-18,6,26,18,2018,1,2018-01-18,3,Thursday
22968,2018-01-19,6,26,19,2018,1,2018-01-19,4,Friday
22969,2018-01-20,6,26,20,2018,1,2018-01-20,5,Saturday
22970,2018-01-21,6,26,21,2018,1,2018-01-21,6,Sunday
22971,2018-01-22,6,26,22,2018,1,2018-01-22,0,Monday
22972,2018-01-23,6,26,23,2018,1,2018-01-23,1,Tuesday
22973,2018-01-24,6,26,24,2018,1,2018-01-24,2,Wednesday
22974,2018-01-25,6,26,25,2018,1,2018-01-25,3,Thursday
